,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly_2,f(t)_poly_3,f(t)_poly_4,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
615,Alaska,grocery_and_pharmacy_percent_change_from_baseline,115,1.624999998,0.024482109,0.015065913,0.984934087,-0.005227915,-0.002986519,-0.002102655,-0.347002876,0.01059322,0.703125001,-16.28571429,37.92857143,0.781544256
616,Alaska,grocery_and_pharmacy_percent_change_from_baseline,116,inf,0.002824859,0,1,-0.00594048,-0.003075618,-0.003139843,#NAME?,0.010687382,inf,-16.28571429,37.92857143,0.781544256
617,Alaska,grocery_and_pharmacy_percent_change_from_baseline,117,-4.600000084,-0.043314501,0.009416196,0.990583804,-0.006666743,-0.003143049,-0.00427778,-0.70800808,0.0086629,0.920000019,-16.28571429,37.92857143,0.781544256
618,Alaska,grocery_and_pharmacy_percent_change_from_baseline,118,-0.858695655,-0.074387947,0.086629002,0.913370998,-0.007406704,-0.003188105,-0.005522234,-0.085499129,0.00527307,0.060869565,-16.28571429,37.92857143,0.781544256
619,Alaska,grocery_and_pharmacy_percent_change_from_baseline,119,-0.404761905,-0.064030132,0.15819209,0.84180791,-0.008160364,-0.00321008,-0.006879108,-0.051585161,0.002024482,0.012797619,-16.28571429,37.92857143,0.781544256
620,Alaska,grocery_and_pharmacy_percent_change_from_baseline,120,-0.118421053,-0.025423729,0.214689265,0.785310735,-0.008927723,-0.003208265,-0.008354438,-0.041584395,0.000517891,0.002412281,-16.28571429,37.92857143,0.781544256
621,Alaska,grocery_and_pharmacy_percent_change_from_baseline,121,-0.022522523,-0.004708098,0.209039548,0.790960452,-0.009708781,-0.003181953,-0.009954398,-0.046444708,0.000706215,0.003378378,-16.28571429,37.92857143,0.781544256
622,Alaska,grocery_and_pharmacy_percent_change_from_baseline,122,-0.021008403,-0.004708098,0.224105461,0.775894539,-0.010503537,-0.003130438,-0.011685293,-0.046868723,0.000988701,0.004411765,-16.28571429,37.92857143,0.781544256
623,Alaska,grocery_and_pharmacy_percent_change_from_baseline,123,0.02586207,0.005649718,0.218455744,0.781544256,-0.011311992,-0.003053011,-0.013553566,-0.051781616,0.001365348,0.00625,-16.28571429,37.92857143,0.781544256
1030,Arizona,grocery_and_pharmacy_percent_change_from_baseline,30,-0.002263375,-0.002193617,0.969179687,0.030820313,0,0,0,0,-0.002193617,-0.002263375,-18.36666667,21.70800866,0.996470272
1031,Arizona,grocery_and_pharmacy_percent_change_from_baseline,31,-0.00875077,-0.008500264,0.971373304,0.028626696,0.002502374,0.007244743,0.003574325,0.00257612,-0.00534694,-0.005504517,-18.36666667,21.70800866,0.996470272
1032,Arizona,grocery_and_pharmacy_percent_change_from_baseline,32,-0.014513927,-0.014313348,0.986180216,0.013819784,0.004895527,0.013577828,0.007346014,0.00496413,-0.008335743,-0.008452556,-18.36666667,21.70800866,0.996470272
1033,Arizona,grocery_and_pharmacy_percent_change_from_baseline,33,0.036523716,0.036523716,1,0,0.007179459,0.019046476,0.011210727,0.007179459,0.002879122,0.002879122,-18.36666667,21.70800866,0.996470272
1034,Arizona,grocery_and_pharmacy_percent_change_from_baseline,34,0.07098789,0.06482137,0.913132783,0.086867217,0.009354171,0.023697911,0.015072805,0.010244042,0.015267571,0.01671999,-18.36666667,21.70800866,0.996470272
1035,Arizona,grocery_and_pharmacy_percent_change_from_baseline,35,0.035285087,0.030710632,0.87035726,0.12964274,0.011419662,0.027579354,0.01884526,0.01312066,0.017841415,0.020498956,-18.36666667,21.70800866,0.996470272
1036,Arizona,grocery_and_pharmacy_percent_change_from_baseline,36,0.003863309,0.003290425,0.851711519,0.148288481,0.013375932,0.030738029,0.022449781,0.015704768,0.015762702,0.01850709,-18.36666667,21.70800866,0.996470272
1037,Arizona,grocery_and_pharmacy_percent_change_from_baseline,37,-0.005714022,-0.004935637,0.863776411,0.136223589,0.015222982,0.033221157,0.025816733,0.017623753,0.01317541,0.015253264,-18.36666667,21.70800866,0.996470272
1038,Arizona,grocery_and_pharmacy_percent_change_from_baseline,38,0.012730156,0.010968083,0.861582794,0.138417206,0.016960811,0.035075962,0.028885156,0.019685642,0.012930151,0.015007439,-18.36666667,21.70800866,0.996470272
1039,Arizona,grocery_and_pharmacy_percent_change_from_baseline,39,0.033223181,0.027968611,0.841840245,0.158159755,0.018589419,0.036349666,0.031602765,0.022081885,0.014433997,0.017145767,-18.36666667,21.70800866,0.996470272
1040,Arizona,grocery_and_pharmacy_percent_change_from_baseline,40,0.042067352,0.033891376,0.805645571,0.194354429,0.020108807,0.037089492,0.033925952,0.024959867,0.01620285,0.020111635,-18.36666667,21.70800866,0.996470272
1041,Arizona,grocery_and_pharmacy_percent_change_from_baseline,41,0.039178936,0.030326749,0.774057492,0.225942508,0.021518974,0.037342662,0.035819782,0.027800227,0.017379841,0.022452908,-18.36666667,21.70800866,0.996470272
1042,Arizona,grocery_and_pharmacy_percent_change_from_baseline,42,0.04711173,0.035097865,0.744992073,0.255007927,0.02281992,0.037156399,0.037257998,0.030631091,0.018742766,0.025158343,-18.36666667,21.70800866,0.996470272
1043,Arizona,grocery_and_pharmacy_percent_change_from_baseline,43,0.060383051,0.042501321,0.703861762,0.296138238,0.024011645,0.036577925,0.038223017,0.03411415,0.020439806,0.029039517,-18.36666667,21.70800866,0.996470272
1044,Arizona,grocery_and_pharmacy_percent_change_from_baseline,44,0.069382545,0.045791746,0.659989431,0.340010569,0.02509415,0.035654463,0.038705932,0.038022049,0.022129935,0.033530742,-18.36666667,21.70800866,0.996470272
1045,Arizona,grocery_and_pharmacy_percent_change_from_baseline,45,0.080611015,0.049356373,0.61227827,0.38772173,0.026067435,0.034433235,0.038706511,0.042574489,0.023831588,0.038922805,-18.36666667,21.70800866,0.996470272
1046,Arizona,grocery_and_pharmacy_percent_change_from_baseline,46,0.074159279,0.041623875,0.561276685,0.438723315,0.026931498,0.032961465,0.038233199,0.047982571,0.024878193,0.044324294,-18.36666667,21.70800866,0.996470272
1047,Arizona,grocery_and_pharmacy_percent_change_from_baseline,47,0.058465424,0.030929994,0.529030521,0.470969479,0.027686341,0.031286374,0.037303113,0.052334109,0.025214404,0.04766153,-18.36666667,21.70800866,0.996470272
1048,Arizona,grocery_and_pharmacy_percent_change_from_baseline,48,0.04387366,0.021911238,0.499416697,0.500583303,0.028331963,0.029455185,0.03594205,0.056730108,0.025040553,0.050139599,-18.36666667,21.70800866,0.996470272
1049,Arizona,grocery_and_pharmacy_percent_change_from_baseline,49,0.062677243,0.030411503,0.485208045,0.514791955,0.028868365,0.027515121,0.034184479,0.05949688,0.025309101,0.052161337,-18.36666667,21.70800866,0.996470272
1050,Arizona,grocery_and_pharmacy_percent_change_from_baseline,50,0.078773274,0.034549461,0.438593692,0.561406308,0.029295546,0.025513404,0.032073546,0.06679427,0.027146254,0.061893855,-18.36666667,21.70800866,0.996470272
1051,Arizona,grocery_and_pharmacy_percent_change_from_baseline,51,0.051399406,0.021387762,0.416109122,0.583890878,0.029613506,0.023497257,0.029661073,0.071167644,0.028640656,0.068829675,-18.36666667,21.70800866,0.996470272
1052,Arizona,grocery_and_pharmacy_percent_change_from_baseline,52,0.071352999,0.028242813,0.395818169,0.604181831,0.029822245,0.021513902,0.027007555,0.075343296,0.030768464,0.077733834,-18.36666667,21.70800866,0.996470272
1053,Arizona,grocery_and_pharmacy_percent_change_from_baseline,53,0.165608451,0.05955669,0.359623496,0.640376504,0.029921764,0.019610563,0.024182165,0.083203029,0.031920112,0.088759808,-18.36666667,21.70800866,0.996470272
1054,Arizona,grocery_and_pharmacy_percent_change_from_baseline,54,0.315123779,0.087196259,0.276704789,0.723295211,0.029912062,0.017834461,0.021262751,0.108100992,0.033038857,0.119401103,-18.36666667,21.70800866,0.996470272
1055,Arizona,grocery_and_pharmacy_percent_change_from_baseline,55,0.245303332,0.045437776,0.185230978,0.814769022,0.02979314,0.016232819,0.018335836,0.160843181,0.033775214,0.182341067,-18.36666667,21.70800866,0.996470272
1056,Arizona,grocery_and_pharmacy_percent_change_from_baseline,56,-0.00912164,-0.001695067,0.185829237,0.814170763,0.029564997,0.014852859,0.015496618,0.159097659,0.03352594,0.18041262,-18.36666667,21.70800866,0.996470272
1057,Arizona,grocery_and_pharmacy_percent_change_from_baseline,57,-0.005947032,-0.001121736,0.188621113,0.811378887,0.029227633,0.013741805,0.012848971,0.154954195,0.033716635,0.178753238,-18.36666667,21.70800866,0.996470272
1058,Arizona,grocery_and_pharmacy_percent_change_from_baseline,58,0.004373873,0.000822606,0.188072708,0.811927292,0.028781048,0.012946879,0.010505446,0.153031497,0.033209361,0.176577245,-18.36666667,21.70800866,0.996470272
1059,Arizona,grocery_and_pharmacy_percent_change_from_baseline,59,-0.064526451,-0.012064891,0.1869759,0.8130241,0.028225243,0.012515303,0.008587266,0.150956582,0.031207686,0.16690753,-18.36666667,21.70800866,0.996470272
1060,Arizona,grocery_and_pharmacy_percent_change_from_baseline,60,-0.195893243,-0.041569034,0.212202491,0.787797509,0.027560217,0.0124943,0.007224332,0.129876972,0.027434665,0.129285312,-18.36666667,21.70800866,0.996470272
1061,Arizona,grocery_and_pharmacy_percent_change_from_baseline,61,-0.229014397,-0.061859987,0.270113968,0.729886032,0.02678597,0.012931092,0.006555221,0.099165439,0.022825328,0.084502584,-18.36666667,21.70800866,0.996470272
1062,Arizona,grocery_and_pharmacy_percent_change_from_baseline,62,-0.040664886,-0.013660249,0.335922466,0.664077534,0.025902503,0.013872903,0.006727183,0.077108576,0.020387423,0.060690858,-18.36666667,21.70800866,0.996470272
1063,Arizona,grocery_and_pharmacy_percent_change_from_baseline,63,0.091853838,0.027320497,0.297434466,0.702565534,0.024909815,0.015366954,0.007896146,0.08374892,0.019628381,0.06599229,-18.36666667,21.70800866,0.996470272
1064,Arizona,grocery_and_pharmacy_percent_change_from_baseline,64,0.080379298,0.022609207,0.281281471,0.718718529,0.023807907,0.017460469,0.010226711,0.084640863,0.018469254,0.065661113,-18.36666667,21.70800866,0.996470272
1065,Arizona,grocery_and_pharmacy_percent_change_from_baseline,65,0.134809251,0.034001057,0.252216051,0.747783949,0.022596777,0.020200669,0.013892158,0.089592939,0.017701489,0.070183831,-18.36666667,21.70800866,0.996470272
1066,Arizona,grocery_and_pharmacy_percent_change_from_baseline,66,0.240416082,0.051275787,0.213279357,0.786720643,0.021276427,0.023634777,0.019074438,0.099758493,0.018184084,0.085259467,-18.36666667,21.70800866,0.996470272
1067,Arizona,grocery_and_pharmacy_percent_change_from_baseline,67,0.412591606,0.061750307,0.149664476,0.850335524,0.019846857,0.027810016,0.025964182,0.132609,0.0197251,0.13179547,-18.36666667,21.70800866,0.996470272
1068,Arizona,grocery_and_pharmacy_percent_change_from_baseline,68,0.791648156,0.071073177,0.089778744,0.910221256,0.018308065,0.032773609,0.034760692,0.203924275,0.022183197,0.247087406,-18.36666667,21.70800866,0.996470272
1069,Arizona,grocery_and_pharmacy_percent_change_from_baseline,69,5.73607428,0.043124508,0.007518122,0.992481878,0.016660053,0.038572778,0.045671949,2.215985944,0.022818847,3.035179049,-18.36666667,21.70800866,0.996470272
1070,Arizona,grocery_and_pharmacy_percent_change_from_baseline,70,1.129943517,0.003988394,0.003529728,0.996470272,0.014902821,0.045254745,0.058914609,4.222086974,0.021290794,6.031850332,-18.36666667,21.70800866,0.996470272
1519,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,19,0.023149971,0.022912543,0.98974391,0.01025609,0,0,0,0,0.022912543,0.023149971,-11.01972789,21.82210884,0.984724972
1520,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,20,0.031598124,0.030550057,0.966831367,0.033168633,0.000885009,-0.001594926,0.002452882,0.00091537,0.0267313,0.027648358,-11.01972789,21.82210884,0.984724972
1521,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,21,0.04221286,0.039200711,0.928643796,0.071356204,0.001782304,-0.002768336,0.004134293,0.001919255,0.03088777,0.03326116,-11.01972789,21.82210884,0.984724972
1522,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,22,0.046088528,0.040946428,0.888429945,0.111570055,0.002691885,-0.003543699,0.00517966,0.003029935,0.033402435,0.037597151,-11.01972789,21.82210884,0.984724972
1523,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,23,0.025577543,0.021657808,0.846750939,0.153249061,0.003613753,-0.003944483,0.005715552,0.004267788,0.031053509,0.036673723,-11.01972789,21.82210884,0.984724972
1524,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,24,0.023192549,0.019600355,0.845114329,0.154885671,0.004547908,-0.003994157,0.005859679,0.005381411,0.02914465,0.034486045,-11.01972789,21.82210884,0.984724972
1525,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,25,0.026635785,0.021509734,0.807550228,0.192449772,0.005494349,-0.00371619,0.005720897,0.006803724,0.028053948,0.03473957,-11.01972789,21.82210884,0.984724972
1526,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,26,-0.005781189,-0.004637062,0.802094861,0.197905139,0.006453076,-0.003134051,0.005399202,0.008045278,0.023967572,0.029881218,-11.01972789,21.82210884,0.984724972
1527,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,27,-0.017030818,-0.013911187,0.816824353,0.183175647,0.00742409,-0.002271207,0.004985732,0.009088968,0.019758821,0.024189804,-11.01972789,21.82210884,0.984724972
1528,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,28,-0.004507465,-0.003740823,0.829917234,0.170082766,0.00840739,-0.001151127,0.004562769,0.010130396,0.017408856,0.020976618,-11.01972789,21.82210884,0.984724972
1529,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,29,0.033052851,0.027245663,0.824305999,0.175694001,0.009402977,0.000202719,0.004203738,0.011407144,0.018303112,0.022204268,-11.01972789,21.82210884,0.984724972
1530,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,30,-0.056493598,-0.043806599,0.775425908,0.224574092,0.01041085,0.001766864,0.003973203,0.013425977,0.013127302,0.016929151,-11.01972789,21.82210884,0.984724972
1531,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,31,-0.067659727,-0.061700204,0.911919198,0.088080802,0.01143101,0.003517838,0.003926875,0.012535113,0.00737134,0.008083326,-11.01972789,21.82210884,0.984724972
1532,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,32,0.008497208,0.007637514,0.898826317,0.101173683,0.012463456,0.005432173,0.004111604,0.013866368,0.007390353,0.008222226,-11.01972789,21.82210884,0.984724972
1533,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,33,0.017644196,0.015820565,0.89664417,0.10335583,0.013508189,0.007486401,0.004565385,0.015065272,0.007952367,0.008869033,-11.01972789,21.82210884,0.984724972
1534,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,34,0.017614494,0.015275028,0.867185186,0.132814814,0.014565208,0.009657053,0.005317354,0.01679596,0.008410033,0.009698082,-11.01972789,21.82210884,0.984724972
1535,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,35,-0.019526329,-0.016911639,0.866094113,0.133905887,0.015634513,0.01192066,0.00638779,0.018051749,0.006920523,0.007990498,-11.01972789,21.82210884,0.984724972
1536,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,36,-0.018164204,-0.016366102,0.901008464,0.098991536,0.016716105,0.014253754,0.007788113,0.018552662,0.005626822,0.006245026,-11.01972789,21.82210884,0.984724972
1537,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,37,0.068948774,0.061972973,0.898826317,0.101173683,0.017809984,0.016632866,0.009520889,0.019814711,0.008592409,0.009559587,-11.01972789,21.82210884,0.984724972
1538,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,38,0.093091828,0.07233817,0.777062519,0.222937481,0.018916148,0.019034527,0.011579823,0.024343149,0.011779697,0.015159265,-11.01972789,21.82210884,0.984724972
1539,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,39,0.03978588,0.03000452,0.754149976,0.245850024,0.0200346,0.021435269,0.013949764,0.026565803,0.012134296,0.01609003,-11.01972789,21.82210884,0.984724972
1540,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,40,-0.014835666,-0.010637966,0.717053478,0.282946522,0.021165337,0.023811623,0.016606703,0.029517097,0.010074894,0.014050409,-11.01972789,21.82210884,0.984724972
1541,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,41,-0.024975376,-0.019366554,0.775425908,0.224574092,0.022308362,0.026140121,0.019517775,0.028769172,0.007146531,0.009216266,-11.01972789,21.82210884,0.984724972
1542,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,42,0.029594341,0.022367006,0.755786586,0.244213414,0.023463672,0.028397294,0.022641255,0.031045367,0.00621756,0.008226608,-11.01972789,21.82210884,0.984724972
1543,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,43,0.029864118,0.021821469,0.730691896,0.269308104,0.024631269,0.030559673,0.025926562,0.033709515,0.006225743,0.00852034,-11.01972789,21.82210884,0.984724972
1544,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,44,0.072774628,0.051825989,0.712143648,0.287856352,0.025811153,0.03260379,0.029314258,0.036244307,0.007837025,0.011004837,-11.01972789,21.82210884,0.984724972
1545,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,45,0.072211589,0.045279549,0.627039918,0.372960082,0.027003323,0.034506176,0.032736046,0.043064759,0.009025516,0.014393845,-11.01972789,21.82210884,0.984724972
1546,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,46,0.021063718,0.013092882,0.62158455,0.37841545,0.028207779,0.036243362,0.036114773,0.045380438,0.009912013,0.015946363,-11.01972789,21.82210884,0.984724972
1547,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,47,0.090339568,0.054280905,0.600854155,0.399145845,0.029424522,0.037791881,0.039364427,0.048971156,0.013321617,0.022171133,-11.01972789,21.82210884,0.984724972
1548,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,48,0.126435559,0.064864317,0.513022741,0.486977259,0.030653552,0.039128263,0.04239014,0.059750863,0.016751874,0.032653278,-11.01972789,21.82210884,0.984724972
1549,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,49,0.134089856,0.063173153,0.47112552,0.52887448,0.031894868,0.04022904,0.045088185,0.067699299,0.018548249,0.039370079,-11.01972789,21.82210884,0.984724972
