,State,Mobility Type,t,Observed h(t),Fitted h(t)
344,Alabama,transit_stations_percent_change_from_baseline,58,0.006569877,0.0097902806624948
345,Alabama,transit_stations_percent_change_from_baseline,59,0.004421122,0.00886429606557557
346,Alabama,transit_stations_percent_change_from_baseline,60,0.002280965,0.007985806100441898
347,Alabama,transit_stations_percent_change_from_baseline,61,0.0,0.0071577406462079995
348,Alabama,workplaces_percent_change_from_baseline,0,0.0,0.0
349,Alabama,workplaces_percent_change_from_baseline,1,0.000192179,0.00021936879106685807
350,Alabama,workplaces_percent_change_from_baseline,2,0.000382919,0.00043873227089132874
351,Alabama,workplaces_percent_change_from_baseline,3,0.000576661,0.0006580758193583047
352,Alabama,workplaces_percent_change_from_baseline,4,0.000781842,0.0008773740029514896
353,Alabama,workplaces_percent_change_from_baseline,5,0.000986198,0.0010965901466933644
354,Alabama,workplaces_percent_change_from_baseline,6,0.001209513,0.001315676039599105
355,Alabama,workplaces_percent_change_from_baseline,7,0.001410829,0.0015345717161773776
356,Alabama,workplaces_percent_change_from_baseline,8,0.001604155,0.0017532052923475115
357,Alabama,workplaces_percent_change_from_baseline,9,0.001788464,0.0019714928460039353
358,Alabama,workplaces_percent_change_from_baseline,10,0.001950597,0.0021893383377361753
359,Alabama,workplaces_percent_change_from_baseline,11,0.002131386,0.0024066335699562745
360,Alabama,workplaces_percent_change_from_baseline,12,0.002305886,0.0026232581842584517
361,Alabama,workplaces_percent_change_from_baseline,13,0.002520202,0.002839079697796242
362,Alabama,workplaces_percent_change_from_baseline,14,0.002688913,0.003053953580069863
363,Alabama,workplaces_percent_change_from_baseline,15,0.002864402,0.0032677233719036356
364,Alabama,workplaces_percent_change_from_baseline,16,0.003038116,0.0034802208486322053
365,Alabama,workplaces_percent_change_from_baseline,17,0.00324961,0.0036912662296467364
366,Alabama,workplaces_percent_change_from_baseline,18,0.003426951,0.0039006684365029726
367,Alabama,workplaces_percent_change_from_baseline,19,0.003623699,0.004108225401777557
368,Alabama,workplaces_percent_change_from_baseline,20,0.003838865,0.004313724430786881
369,Alabama,workplaces_percent_change_from_baseline,21,0.004047412,0.004516942618160345
370,Alabama,workplaces_percent_change_from_baseline,22,0.004252779,0.004717647321091408
371,Alabama,workplaces_percent_change_from_baseline,23,0.004470887,0.004915596690878005
372,Alabama,workplaces_percent_change_from_baseline,24,0.004605237,0.005110540264110979
373,Alabama,workplaces_percent_change_from_baseline,25,0.00477998,0.005302219614576681
374,Alabama,workplaces_percent_change_from_baseline,26,0.004931433,0.005490369066609403
375,Alabama,workplaces_percent_change_from_baseline,27,0.005108104,0.005674716470262212
376,Alabama,workplaces_percent_change_from_baseline,28,0.005269856,0.005854984038262725
377,Alabama,workplaces_percent_change_from_baseline,29,0.005478545,0.006030889244285096
378,Alabama,workplaces_percent_change_from_baseline,30,0.00566587,0.0062021457816032076
379,Alabama,workplaces_percent_change_from_baseline,31,0.005872887,0.0063684645806951065
380,Alabama,workplaces_percent_change_from_baseline,32,0.006059719,0.006529554883847972
381,Alabama,workplaces_percent_change_from_baseline,33,0.006278828,0.006685125374269613
382,Alabama,workplaces_percent_change_from_baseline,34,0.006474891,0.006834885356650393
383,Alabama,workplaces_percent_change_from_baseline,35,0.006650818,0.006978545985542699
384,Alabama,workplaces_percent_change_from_baseline,36,0.006794316,0.00711582153733823
385,Alabama,workplaces_percent_change_from_baseline,37,0.006923902,0.007246430721031679
386,Alabama,workplaces_percent_change_from_baseline,38,0.007046655,0.00737009802236818
387,Alabama,workplaces_percent_change_from_baseline,39,0.007128317,0.007486555075387304
388,Alabama,workplaces_percent_change_from_baseline,40,0.0072222,0.0075955420548046455
389,Alabama,workplaces_percent_change_from_baseline,41,0.007271906,0.007696809082119871
390,Alabama,workplaces_percent_change_from_baseline,42,0.006206592,0.007790117637814481
391,Alabama,workplaces_percent_change_from_baseline,43,0.006192967,0.007875241971510549
392,Alabama,workplaces_percent_change_from_baseline,44,0.006256297,0.0079519705015109
393,Alabama,workplaces_percent_change_from_baseline,45,0.006394366,0.008020107194738682
394,Alabama,workplaces_percent_change_from_baseline,46,0.006537163,0.008079472917747816
395,Alabama,workplaces_percent_change_from_baseline,47,0.006818221,0.008129906749192258
396,Alabama,workplaces_percent_change_from_baseline,48,0.007044869,0.00817126724392878
397,Alabama,workplaces_percent_change_from_baseline,49,0.008548199,0.008203433638791538
398,Alabama,workplaces_percent_change_from_baseline,50,0.008666075,0.00822630699002339
399,Alabama,workplaces_percent_change_from_baseline,51,0.008712555,0.008239811232384452
400,Alabama,workplaces_percent_change_from_baseline,52,0.008762489,0.00824389415008777
401,Alabama,workplaces_percent_change_from_baseline,53,0.008762489,0.008238528249939389
402,Alabama,workplaces_percent_change_from_baseline,54,0.008583292,0.00822371152738878
403,Alabama,workplaces_percent_change_from_baseline,55,0.008384019,0.00819946811662798
404,Alabama,workplaces_percent_change_from_baseline,56,0.008385799,0.008165848816414797
405,Alabama,workplaces_percent_change_from_baseline,57,0.008451855,0.00812293148393716
406,Alabama,workplaces_percent_change_from_baseline,58,0.008466137,0.008070821289780615
407,Alabama,workplaces_percent_change_from_baseline,59,0.008423221,0.008009650827906445
408,Alabama,workplaces_percent_change_from_baseline,60,0.008385389,0.007939580075489668
409,Alabama,workplaces_percent_change_from_baseline,61,0.008502948,0.007860796198498705
410,Alabama,workplaces_percent_change_from_baseline,62,0.008702549,0.007773513200014702
411,Alabama,workplaces_percent_change_from_baseline,63,0.008706114,0.007677971409479839
412,Alabama,workplaces_percent_change_from_baseline,64,0.008674577,0.007574436812320593
413,Alabama,workplaces_percent_change_from_baseline,65,0.008581236,0.007463200220702506
414,Alabama,workplaces_percent_change_from_baseline,66,0.008491966,0.007344576287525214
415,Alabama,workplaces_percent_change_from_baseline,67,0.008330361,0.007218902367146384
416,Alabama,workplaces_percent_change_from_baseline,68,0.008135772,0.0070865372277165075
417,Alabama,workplaces_percent_change_from_baseline,69,0.007975377,0.006947859621397332
418,Alabama,workplaces_percent_change_from_baseline,70,0.00769219,0.006803266720109249
419,Alabama,workplaces_percent_change_from_baseline,71,0.007432017,0.0066531724257903905
420,Alabama,workplaces_percent_change_from_baseline,72,0.007255087,0.006498005565435766
421,Alabama,workplaces_percent_change_from_baseline,73,0.007111514,0.006338207982401654
422,Alabama,workplaces_percent_change_from_baseline,74,0.007019446,0.006174232536592184
423,Alabama,workplaces_percent_change_from_baseline,75,0.006907628,0.006006541027175371
424,Alabama,workplaces_percent_change_from_baseline,76,0.006817116,0.005835602052389831
425,Alabama,workplaces_percent_change_from_baseline,77,0.006716494,0.005661888821786579
426,Alabama,workplaces_percent_change_from_baseline,78,0.006604165,0.0054858769368899
427,Alabama,workplaces_percent_change_from_baseline,79,0.00637146,0.005308042156746102
428,Alabama,workplaces_percent_change_from_baseline,80,0.006009977,0.005128858165149144
429,Alabama,workplaces_percent_change_from_baseline,81,0.005134749,0.00494879435648039
430,Alabama,workplaces_percent_change_from_baseline,82,0.004552847,0.004768313657070655
431,Alabama,workplaces_percent_change_from_baseline,83,0.004270018,0.004587870398783034
432,Alabama,workplaces_percent_change_from_baseline,84,0.004041596,0.004407908261124349
433,Alabama,workplaces_percent_change_from_baseline,85,0.003854916,0.00422885829762319
434,Alabama,workplaces_percent_change_from_baseline,86,0.003712785,0.004051137061467869
435,Alabama,workplaces_percent_change_from_baseline,87,0.00362829,0.003875144844485298
436,Alabama,workplaces_percent_change_from_baseline,88,0.003841003,0.0037012640424712064
437,Alabama,workplaces_percent_change_from_baseline,89,0.004002526,0.003529857658665145
438,Alabama,workplaces_percent_change_from_baseline,90,0.003842463,0.003361267955814632
439,Alabama,workplaces_percent_change_from_baseline,91,0.00370446,0.0031958152658076557
440,Alabama,workplaces_percent_change_from_baseline,92,0.003479841,0.003033796964289725
441,Alabama,workplaces_percent_change_from_baseline,93,0.003230165,0.002875486616040361
442,Alabama,workplaces_percent_change_from_baseline,94,0.002973181,0.0027211332951852865
443,Alabama,workplaces_percent_change_from_baseline,95,0.002731646,0.0025709610825864434
444,Alabama,workplaces_percent_change_from_baseline,96,0.002451052,0.0024251687410048396
445,Alabama,workplaces_percent_change_from_baseline,97,0.002207417,0.0022839295668939325
446,Alabama,workplaces_percent_change_from_baseline,98,0.001935866,0.0021473914159761275
447,Alabama,workplaces_percent_change_from_baseline,99,0.00167217,0.0020156768981043943
448,Alabama,workplaces_percent_change_from_baseline,100,0.001417066,0.0018888837353360458
449,Alabama,workplaces_percent_change_from_baseline,101,0.00114339,0.0017670852756662633
450,Alabama,workplaces_percent_change_from_baseline,102,0.000868581,0.0016503311535036754
451,Alabama,workplaces_percent_change_from_baseline,103,0.000586849,0.0015386480867355132
452,Alabama,workplaces_percent_change_from_baseline,104,0.000295546,0.0014320407991400986
453,Alabama,workplaces_percent_change_from_baseline,105,0.0,0.0013304930559717423
454,Alaska,grocery_and_pharmacy_percent_change_from_baseline,0,0.0,0.0
455,Alaska,grocery_and_pharmacy_percent_change_from_baseline,1,0.000273253,0.0004834991178792304
456,Alaska,grocery_and_pharmacy_percent_change_from_baseline,2,0.000539141,0.0009669982357584608
457,Alaska,grocery_and_pharmacy_percent_change_from_baseline,3,0.000808613,0.0014504973536376912
458,Alaska,grocery_and_pharmacy_percent_change_from_baseline,4,0.001084372,0.0019339964715169215
459,Alaska,grocery_and_pharmacy_percent_change_from_baseline,5,0.001405454,0.002417495589396152
460,Alaska,grocery_and_pharmacy_percent_change_from_baseline,6,0.001690408,0.0029009947072753824
461,Alaska,grocery_and_pharmacy_percent_change_from_baseline,7,0.001952188,0.0033844938251546127
462,Alaska,grocery_and_pharmacy_percent_change_from_baseline,8,0.002159286,0.003867992943033843
463,Alaska,grocery_and_pharmacy_percent_change_from_baseline,9,0.00243387,0.0043514920609130725
464,Alaska,grocery_and_pharmacy_percent_change_from_baseline,10,0.002720819,0.004834991178792302
465,Alaska,grocery_and_pharmacy_percent_change_from_baseline,11,0.003076233,0.005318490296671528
466,Alaska,grocery_and_pharmacy_percent_change_from_baseline,12,0.003101407,0.005801989414550739
467,Alaska,grocery_and_pharmacy_percent_change_from_baseline,13,0.003318112,0.006285488532429904
468,Alaska,grocery_and_pharmacy_percent_change_from_baseline,14,0.003578452,0.0067689876503089315
469,Alaska,grocery_and_pharmacy_percent_change_from_baseline,15,0.003919292,0.0072524867681875846
470,Alaska,grocery_and_pharmacy_percent_change_from_baseline,16,0.00421417,0.007735985886065278
471,Alaska,grocery_and_pharmacy_percent_change_from_baseline,17,0.004438279,0.008219485003940657
472,Alaska,grocery_and_pharmacy_percent_change_from_baseline,18,0.004599545,0.00870298412181074
473,Alaska,grocery_and_pharmacy_percent_change_from_baseline,19,0.005273125,0.009186483239669259
474,Alaska,grocery_and_pharmacy_percent_change_from_baseline,20,0.005629171,0.009669982357503548
475,Alaska,grocery_and_pharmacy_percent_change_from_baseline,21,0.005912151,0.010153481475288958
476,Alaska,grocery_and_pharmacy_percent_change_from_baseline,22,0.006037188,0.010636980592979043
477,Alaska,grocery_and_pharmacy_percent_change_from_baseline,23,0.006209941,0.011120479710488847
478,Alaska,grocery_and_pharmacy_percent_change_from_baseline,24,0.006449097,0.011603978827667163
479,Alaska,grocery_and_pharmacy_percent_change_from_baseline,25,0.006796018,0.012087477944251428
480,Alaska,grocery_and_pharmacy_percent_change_from_baseline,26,0.007257919,0.012570977059795999
481,Alaska,grocery_and_pharmacy_percent_change_from_baseline,27,0.007632972,0.013054476173560179
482,Alaska,grocery_and_pharmacy_percent_change_from_baseline,28,0.008145027,0.013537975284336487
483,Alaska,grocery_and_pharmacy_percent_change_from_baseline,29,0.008812184,0.014021474390191534
484,Alaska,grocery_and_pharmacy_percent_change_from_baseline,30,0.009440773,0.014504973488080854
485,Alaska,grocery_and_pharmacy_percent_change_from_baseline,31,0.010470259,0.014988472573284376
486,Alaska,grocery_and_pharmacy_percent_change_from_baseline,32,0.01156339,0.015471971638589698
487,Alaska,grocery_and_pharmacy_percent_change_from_baseline,33,0.012343346,0.0159554706731249
488,Alaska,grocery_and_pharmacy_percent_change_from_baseline,34,0.013238902,0.01643896966070939
489,Alaska,grocery_and_pharmacy_percent_change_from_baseline,35,0.014862475,0.016922468577548654
490,Alaska,grocery_and_pharmacy_percent_change_from_baseline,36,0.015769868,0.017405967389044086
491,Alaska,grocery_and_pharmacy_percent_change_from_baseline,37,0.016600623,0.01788946604542014
492,Alaska,grocery_and_pharmacy_percent_change_from_baseline,38,0.016791989,0.01837296447578343
493,Alaska,grocery_and_pharmacy_percent_change_from_baseline,39,0.01877592,0.018856462580119766
494,Alaska,grocery_and_pharmacy_percent_change_from_baseline,40,0.023607587,0.019339960218599263
495,Alaska,grocery_and_pharmacy_percent_change_from_baseline,41,0.022966255,0.019823457197392008
496,Alaska,grocery_and_pharmacy_percent_change_from_baseline,42,0.021529784,0.02030695324999095
497,Alaska,grocery_and_pharmacy_percent_change_from_baseline,43,0.022265654,0.02079044801278662
498,Alaska,grocery_and_pharmacy_percent_change_from_baseline,44,0.023150675,0.02127394099333195
499,Alaska,grocery_and_pharmacy_percent_change_from_baseline,45,0.023936407,0.021757431529364837
500,Alaska,grocery_and_pharmacy_percent_change_from_baseline,46,0.021925291,0.022240918736208804
